0.019821,-0.087890625,0.615234375,1.58203125,0.17578125
0.034249,-0.087890625,0.615234375,1.669921875,0.17578125
0.051827,-0.087890625,0.615234375,1.669921875,0.087890625
0.065228,-0.087890625,0.615234375,1.58203125,0.17578125
0.082221,-0.087890625,0.615234375,1.669921875,0.17578125
0.097568,-0.087890625,0.615234375,1.669921875,0.17578125
0.113177,-0.087890625,0.615234375,1.669921875,0.17578125
0.129191,-0.087890625,0.615234375,1.669921875,0.17578125
0.145385,-0.087890625,0.615234375,1.669921875,0.17578125
0.161168,-0.087890625,0.615234375,1.669921875,0.17578125
0.177156,-0.087890625,0.615234375,1.669921875,0.17578125
0.193182,0,0.615234375,1.58203125,0.17578125
0.209187,0,0.615234375,1.669921875,0.17578125
0.225169,0.087890625,0.615234375,1.669921875,0.087890625
0.241217,0.17578125,0.615234375,1.669921875,0.17578125
0.257113,0.263671875,0.615234375,1.58203125,0.17578125
0.2733,0.3515625,0.52734375,1.669921875,0.17578125
0.289103,0.439453125,0.615234375,1.669921875,0.17578125
0.305174,0.52734375,0.615234375,1.58203125,0.17578125
0.321051,0.615234375,0.615234375,1.669921875,0.17578125
0.337147,0.615234375,0.615234375,1.669921875,0.17578125
0.353174,0.703125,0.615234375,1.58203125,0.17578125
0.369178,0.791015625,0.615234375,1.669921875,0.17578125
0.385182,0.966796875,0.615234375,1.58203125,0.17578125
0.401155,1.0546875,0.52734375,1.669921875,0.17578125
0.417153,1.23046875,0.615234375,1.669921875,0.17578125
0.43315,1.318359375,0.52734375,1.669921875,0.17578125
0.44918,1.40625,0.52734375,1.669921875,0.17578125
0.46515,1.58203125,0.615234375,1.58203125,0.17578125
0.481184,1.669921875,0.615234375,1.669921875,0.17578125
0.497151,1.845703125,0.615234375,1.58203125,0.17578125
0.513183,1.93359375,0.615234375,1.58203125,0.17578125
0.529166,2.109375,0.52734375,1.669921875,0.17578125
0.545221,2.28515625,0.615234375,1.58203125,0.17578125
0.561163,2.4609375,0.52734375,1.669921875,0.17578125
0.577038,2.63671875,0.615234375,1.58203125,0.17578125
0.593067,2.8125,0.615234375,1.58203125,0.17578125
0.609259,2.900390625,0.615234375,1.58203125,0.17578125
0.625221,3.076171875,0.615234375,1.669921875,0.17578125
0.641141,3.251953125,0.52734375,1.669921875,0.087890625
0.657162,3.515625,0.615234375,1.58203125,0.17578125
0.673172,3.69140625,0.615234375,1.669921875,0.17578125
0.689162,3.8671875,0.615234375,1.669921875,0.17578125
0.705195,4.130859375,0.615234375,1.669921875,0.087890625
0.721153,4.306640625,0.615234375,1.58203125,0.17578125
0.737215,4.5703125,0.52734375,1.58203125,0.17578125
0.753167,4.833984375,0.615234375,1.58203125,0.17578125
0.769499,5.009765625,0.52734375,1.58203125,0.087890625
0.785435,5.2734375,0.52734375,1.58203125,0.17578125
0.801405,5.537109375,0.52734375,1.669921875,0.17578125
0.817122,5.80078125,0.615234375,1.58203125,0.17578125
0.833367,5.9765625,0.52734375,1.669921875,0.087890625
0.849446,6.240234375,0.52734375,1.669921875,0.17578125
0.86539,6.591796875,0.615234375,1.58203125,0.17578125
0.88138,6.85546875,0.52734375,1.669921875,0.17578125
0.897434,7.20703125,0.615234375,1.58203125,0.17578125
0.913384,7.470703125,0.615234375,1.669921875,0.17578125
0.92935,7.734375,0.615234375,1.58203125,0.17578125
0.945377,7.998046875,0.615234375,1.58203125,0.17578125
0.961386,8.349609375,0.615234375,1.669921875,0.17578125
0.97734,8.61328125,0.615234375,1.669921875,0.17578125
0.993383,8.96484375,0.615234375,1.669921875,0.17578125
1.009368,9.228515625,0.615234375,1.58203125,0.087890625
1.025372,9.66796875,0.52734375,1.58203125,0.17578125
1.04137,9.931640625,0.615234375,1.669921875,0.17578125
1.057368,10.37109375,0.615234375,1.669921875,0.17578125
1.073364,10.634765625,0.52734375,1.669921875,0.17578125
1.089359,10.986328125,0.615234375,1.58203125,0.17578125
1.10537,11.337890625,0.615234375,1.58203125,0.17578125
1.121371,11.689453125,0.52734375,1.669921875,0.17578125
1.13737,12.12890625,0.615234375,1.58203125,0.17578125
1.153368,12.392578125,0.615234375,1.58203125,0.17578125
1.169214,12.744140625,0.615234375,1.669921875,0.17578125
1.185282,13.095703125,0.615234375,1.58203125,0.17578125
1.201398,13.53515625,0.615234375,1.669921875,0.17578125
1.217377,13.88671875,0.615234375,1.669921875,0.17578125
1.233383,14.23828125,0.52734375,1.58203125,0.17578125
1.249382,14.58984375,0.615234375,1.58203125,0.17578125
1.26538,14.853515625,0.615234375,1.58203125,0.17578125
1.281399,15.29296875,0.615234375,1.669921875,0.17578125
1.297306,15.556640625,0.615234375,1.58203125,0.17578125
1.31324,15.99609375,0.615234375,1.669921875,0.17578125
1.329303,16.34765625,0.615234375,1.669921875,0.17578125
1.34542,16.69921875,0.615234375,1.669921875,0.17578125
1.361329,17.05078125,0.615234375,1.669921875,0.17578125
1.377414,17.40234375,0.615234375,1.669921875,0.17578125
1.393377,17.75390625,0.615234375,1.58203125,0.17578125
1.40937,18.10546875,0.52734375,1.669921875,0.17578125
1.425365,18.544921875,0.615234375,1.669921875,0.17578125
1.441366,18.80859375,0.615234375,1.669921875,0.17578125
1.457364,19.248046875,0.615234375,1.669921875,0.17578125
1.473358,19.599609375,0.615234375,1.669921875,0.17578125
1.489361,19.951171875,0.52734375,1.669921875,0.17578125
1.505363,20.302734375,0.615234375,1.669921875,0.17578125
1.521375,20.654296875,0.615234375,1.669921875,0.087890625
1.537333,21.005859375,0.52734375,1.669921875,0.17578125
1.55337,21.357421875,0.615234375,1.58203125,0.17578125
1.569366,21.62109375,0.615234375,1.669921875,0.17578125
1.585374,22.060546875,0.615234375,1.58203125,0.17578125
1.601363,22.412109375,0.615234375,1.669921875,0.17578125
1.617372,22.763671875,0.615234375,1.669921875,0.17578125
1.633371,23.115234375,0.52734375,1.669921875,0.17578125
1.649355,23.466796875,0.615234375,1.669921875,0.17578125
1.665341,23.818359375,0.615234375,1.669921875,0.17578125
1.681348,24.169921875,0.615234375,1.669921875,0.087890625
1.697331,24.521484375,0.615234375,1.58203125,0.17578125
1.713354,24.9609375,0.615234375,1.669921875,0.17578125
1.729352,25.3125,0.615234375,1.669921875,0.17578125
1.74536,25.576171875,0.615234375,1.669921875,0.087890625
1.761354,25.83984375,0.615234375,1.58203125,0.17578125
1.777081,26.279296875,0.52734375,1.669921875,0.17578125
1.79334,26.630859375,0.615234375,1.58203125,0.17578125
1.809313,26.982421875,0.615234375,1.669921875,0.17578125
1.825237,27.333984375,0.615234375,1.58203125,0.17578125
1.841352,27.685546875,0.615234375,1.58203125,0.17578125
1.857451,28.037109375,0.615234375,1.669921875,0.17578125
1.873449,28.388671875,0.615234375,1.669921875,0.17578125
1.889393,28.740234375,0.615234375,1.58203125,0.17578125
1.905386,29.091796875,0.615234375,1.58203125,0.17578125
1.92139,29.443359375,0.615234375,1.669921875,0.17578125
1.937401,29.794921875,0.615234375,1.669921875,0.17578125
1.953394,30.234375,0.615234375,1.58203125,0.17578125
1.969388,30.498046875,0.615234375,1.669921875,0.17578125
1.985367,30.849609375,0.615234375,1.58203125,0.17578125
2.001376,31.2890625,0.52734375,1.669921875,0.17578125
2.017366,31.640625,0.615234375,1.669921875,0.17578125
2.033369,31.9921875,0.615234375,1.58203125,0.17578125
2.049372,32.34375,0.615234375,1.669921875,0.17578125
2.065365,32.6953125,0.615234375,1.669921875,0.17578125
2.08137,33.046875,0.615234375,1.669921875,0.17578125
2.097385,33.3984375,0.52734375,1.669921875,0.17578125
2.113377,33.75,0.615234375,1.58203125,0.17578125
2.129374,34.1015625,0.615234375,1.669921875,0.17578125
2.145371,34.541015625,0.52734375,1.669921875,0.17578125
2.16138,34.8046875,0.615234375,1.669921875,0.17578125
2.177378,35.15625,0.615234375,1.669921875,0.17578125
2.193373,35.419921875,0.615234375,1.58203125,0.17578125
2.209376,35.859375,0.615234375,1.669921875,0.17578125
2.225378,36.123046875,0.615234375,1.669921875,0.17578125
2.241378,36.474609375,0.52734375,1.58203125,0.17578125
2.25738,36.826171875,0.615234375,1.58203125,0.17578125
2.273332,37.177734375,0.615234375,1.669921875,0.17578125
2.289384,37.44140625,0.615234375,1.669921875,0.17578125
2.305336,37.705078125,0.615234375,1.669921875,0.17578125
2.321061,38.056640625,0.615234375,1.669921875,0.17578125
2.337335,38.3203125,0.615234375,1.58203125,0.17578125
2.353351,38.583984375,0.615234375,1.669921875,0.17578125
2.369163,38.84765625,0.615234375,1.669921875,0.17578125
2.385195,39.0234375,0.615234375,1.669921875,0.17578125
2.401265,39.375,0.615234375,1.669921875,0.17578125
2.417386,39.638671875,0.615234375,1.669921875,0.087890625
2.433341,39.90234375,0.52734375,1.669921875,0.17578125
2.449352,40.078125,0.615234375,1.669921875,0.17578125
2.465341,40.341796875,0.615234375,1.669921875,0.17578125
2.481343,40.60546875,0.52734375,1.58203125,0.17578125
2.497339,40.869140625,0.615234375,1.669921875,0.17578125
2.513277,41.044921875,0.615234375,1.58203125,0.17578125
2.529343,41.220703125,0.615234375,1.669921875,0.17578125
2.545341,41.484375,0.615234375,1.669921875,0.17578125
2.561347,41.66015625,0.615234375,1.669921875,0.17578125
2.577343,41.8359375,0.615234375,1.669921875,0.17578125
2.593342,42.01171875,0.615234375,1.58203125,0.17578125
2.609326,42.1875,0.52734375,1.58203125,0.17578125
2.625342,42.36328125,0.615234375,1.669921875,0.17578125
2.641353,42.451171875,0.615234375,1.669921875,0.17578125
2.657332,42.626953125,0.52734375,1.669921875,0.17578125
2.673331,42.802734375,0.615234375,1.58203125,0.17578125
2.689333,42.978515625,0.615234375,1.669921875,0.17578125
2.705375,43.154296875,0.615234375,1.58203125,0.17578125
2.721321,43.2421875,0.615234375,1.669921875,0.17578125
2.737296,43.330078125,0.615234375,1.669921875,0.087890625
2.753349,43.505859375,0.615234375,1.669921875,0.17578125
2.769339,43.681640625,0.615234375,1.669921875,0.17578125
2.78532,43.76953125,0.615234375,1.58203125,0.17578125
2.801322,43.857421875,0.615234375,1.669921875,0.17578125
2.816888,43.9453125,0.615234375,1.669921875,0.17578125
2.833033,44.12109375,0.615234375,1.669921875,0.17578125
2.84897,44.208984375,0.615234375,1.669921875,0.17578125
2.864976,44.296875,0.615234375,1.669921875,0.17578125
2.880981,44.384765625,0.615234375,1.669921875,0.17578125
2.896998,44.47265625,0.615234375,1.669921875,0.17578125
2.912959,44.560546875,0.615234375,1.58203125,0.17578125
2.928968,44.560546875,0.615234375,1.669921875,0.17578125
2.944922,44.6484375,0.52734375,1.669921875,0.17578125
2.960945,44.6484375,0.615234375,1.58203125,0.087890625
2.976865,44.736328125,0.615234375,1.669921875,0.17578125
2.992973,44.736328125,0.615234375,1.669921875,0.17578125
3.008959,44.82421875,0.615234375,1.58203125,0.17578125
